,date,name,title,description,link
348,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
349,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
350,20/07/2020 , [SOTRAPIL],Indicateurs d'activité trimestriels au 30/06/2020,"Les revenus du transport à fin juin 2020 de 6,087MD contre 8,092MD à fin juin 2019 en baisse de 24,78% expliquée par la baisse des quantités transportées de 25,53% en raison de la baisse des quantités transportées via le pipeline Bizerte -Radès de 22,22% et ce essentiellement suite à la régression de l’activité de ce pipeline au cours du second trimestre 2020 de 30,31%.",http://www.bnacapitaux.com.tn/publications/news/666001_20072020-1.pdf
351,20/07/2020 , [ESSOUKNA],Indicateurs d'activité trimestriels au 30/06/2020,"Le chiffre d'affaires du premier semestre 2020 a atteint 4,354MD en régression d'environ 12% par rapport au premier semestre 2019. Le chiffre d'affaires a été touché par le confinement général décidé suite à la pandémie du coronavirus et qui a retardé l'obtention du procès verbal de récolement du projet HC 5 Boumhal au mois de juin 2020.Notons que les ventes et les promesses fermes ont atteint au 30/06/2020 une valeur de 10,869MD (ventes : 4,354MD ; promesses : 6,515MD).",http://www.bnacapitaux.com.tn/publications/news/721001_20072020-1.pdf
352,20/07/2020 , [PLAC. TSIE-SICAF],Indicateurs d'activité arrêtés au 30/06/2020,"Les revenus de la SICAF du groupe BT ont enregistré une performance de 140,4% à 3,255MD contre 1,354MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/250065_20072020-1.pdf
353,20/07/2020 , [BT],Indicateurs d'activité arrêtés au 31/03/2020,"Une légère croissance du PNB au 30/06/2020 de 3,2% pour atteindre 185,899MD contre 180,092MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/220005_20072020-1.pdf
354,20/07/2020 , [SPDIT - SICAF],Indicateurs d'activité arrêtés au 30 juin 2020,"Au cours du premier semestre de 2019,les dividendes reçus par la SPDIT SICAF ont baissé de 12,7% à 14,813MD.En absence de cession de titres,la société n'a pas réalisé de plus-values ce qui ramène les plus values de cessions à 4,7mD contre 3087mD une année auparavant.Les revenus de placements ont augmenté de 3,4% à 2,319MD contre 2,401MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/140070_20072020-1.pdf
355,20/07/2020 , [AIR LIQUDE TSIE],Indicateurs d'activité trimestriels au 30/06/2020,"Une baisse de 6% du chiffre d’affaires au 30/06/2020 à 16,398MD justifiée provenant essentiellement de la baisse des ventes sur le marché local de 11,08% à 13,703MD en raison de l'arrêt partiel d'activité durant le 2ème trimestre 2020 à cause du COVID-19.Les ventes sur le marché export a enregistré une performance de 27,24% à 2,695MD contre 2,118MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/230035_20072020-1.pdf
356,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
357,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
358,17/07/2020 , [AMS],Indicateurs d'activité trimestriels au 30/06/2020,"Une chute drastique du chiffre d'affaires au 30 juin 2020 de 75% à 2,631MD en raison de la propagation de la pandémie de CORONA VIRUS à l'échelle mondiale qui a impacté négativement l'activité commerciale liée au secteur d'activité de la société et par la suite sa production.",http://www.bnacapitaux.com.tn/publications/news/150085_17072020-1.pdf
359,17/07/2020 , [TUNIS RE],Indicateurs d'activité trimestriels au 30/06/2020,"En dépit de la crise sanitaire,survenue courant ce premier semestre de 2020,touchant de multiple domaine d’activité, Tunis Re a réussi à garder le même niveau de performance de 2019 ,et ce par la réalisation d’un chiffre d’affaires de 82,940MD,soit un taux de réalisation de 52% par rapport aux prévisions ajustées pour l’année 2020.",http://www.bnacapitaux.com.tn/publications/news/738001_17072020-1.pdf
360,17/07/2020 , [SAH],"Distribution d'un dividende de 0,150DT au titre de l'exercice 2019 à partir du 20/07/2020",,http://www.bnacapitaux.com.tn/publications/news/761001_17072020-1.pdf
361,17/07/2020 , [TPR],Indicateurs d'activité trimestriels au 30/06/2020,"Une baisse du chiffre d'affaires de la société au 30 juin 2020 de 35% à 50,877MD et ce suite à la crise sanitaire COVID-19. Cette baisse du chiffre d'affaires s'est répercutée aussi bien sur le marché local de 32% à 35,638MD que sur le marché à l'export de 42% à 15,238MD en raison de la fermeture des frontières maritimes et aériennes .",http://www.bnacapitaux.com.tn/publications/news/727001_17072020-1.pdf
362,17/07/2020 , [AMS],Reprise de l’activité de la société à partir de mi-août,"La Direction Générale de la société, a préparé un plan de reprise de l’activité de la société à partir de mi-août. Ledit plan comporte les actions prioritaires à effectuer, particulièrement, le dédouanement des matières premières déjà au port et l’achat des matières premières sur le marché local, afin de permettre à la société de générer des revenus et réactiver son cycle d’exploitation. De plus, la société a déjà des commandes à honorer pour un pays africain pour un montant de 550 mille euros.....",http://www.bnacapitaux.com.tn/publications/news/150085_17072020-1.pdf
363,17/07/2020 , [SFBT],Négociation en bourse des actions en bourse,"A partir du 20 juillet 2020, les 198 000 000 actions anciennes de la société « SFBT » seront négociables en Bourse, droits d’attribution détachés.",http://www.bnacapitaux.com.tn/publications/news/110025_17072020-1.pdf
364,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
365,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
366,16/07/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 16/07/2020,"La Bourse de Tunis a clôturé sur une note négative à 6 587,1 points ramenant son rendement annuel à -7,9%. Le volume des échanges s'est élevé à 5,133MD.",http://www.bnacapitaux.com.tn/publications/news/other_16072020-1.pdf
367,16/07/2020 , [UBCI],Indicateurs d'activité trimestriels au 30/06/2020,"A fin juin 2020, la banque a affiché un PNB de 106,638MD en régression de 13,88% par rapport à la même période de 2019.Notons que les produits d’exploitation ont atteint 158,609MD en décroissance de 15,8% par rapport au 30/06/2019.Cette baisse est principalement due aux mesures exceptionnelles prisent par la Banque Centrale de Tunisie en soutien à l’économie touchée par l’impact du confinement en période de pandémie du coronavirus.",http://www.bnacapitaux.com.tn/publications/news/240050_16072020-1.pdf
368,16/07/2020 , [CITY CARS],Etats financiers consolidés arrêtés au 31 décembre 2019,"Le groupe City Cars a clôturé l'année 2019 avec un bénéfice net consolidé de 15,148MD en légère progression de 6% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/755001_16072020-1.pdf
369,16/07/2020 , [CITY CARS],Etats financiers annuels individuels au 31/12/2019,"Le concessionnaire automobile de la marque KIA a réalisé un bénéfice net au 31/12/2019 de 15,186MD en progression de 8,41%. Cette performance est imputable à la croissance des revenus de 40,23% à 204,289MD et ce malgré une augmentation des charges d'exploitation de 40,53% à 184,811MD contre 131,510MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/755001_16072020-1.pdf
370,16/07/2020 , [SIAME],Information post AGO du 29/06/2020,,http://www.bnacapitaux.com.tn/publications/news/659001_16072020-1.pdf
371,15/07/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 15/07/2020,"La Bourse de Tunis a clôturé sur une note négative de 0,2% à 6 574,6 points.Sa performance annuelle a touché la barre de -7,7%. Le volume des échanges s'est élevé à 3,682MD",http://www.bnacapitaux.com.tn/publications/news/other_15072020-1.pdf
372,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
373,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
374,15/07/2020 , [SIAME],"Mise en paiement d'un dividende au titre de l'exercice2019 de 0,120D à partir du 30 Juillet 2020",,http://www.bnacapitaux.com.tn/publications/news/659001_15072020-1.pdf
375,15/07/2020 , [ADWYA],Indicateurs d'activité arrêtés au 30 juin 2020,"Le chiffre d’affaires au 30/06/2020 à 44,465MD est stable par rapport à celui de 2019 grâce aux ventes sur le marché local qui ont légèrement augmenté de (+213mD) malgré la baisse du chiffre d’affaires de l’Export et du Façonnage respectivement de -29% et -22% due essentiellement au retard d’ouverture d’une lettre de crédit à l’export et du report de commandes en façonnage à la suite de la pandémie du Covid-19.",http://www.bnacapitaux.com.tn/publications/news/725001_15072020-1.pdf
376,15/07/2020 , [SAH],Indicateurs d'activité trimestriels au 30/06/2020,"Les revenus consolidés du groupe SAH au 30 juin 2020 à 333,1MD contre 255,2MD au 30 juin 2019, en hausse de 30,5%. Cette progression a été tirée par une forte croissance sur le marché local soutenue par les revenus d’Azur Détergents ainsi que les bonnes performances d’Azur Papier en hausse de 33%, SAH Tunisie en croissance de 8,5% et SAH Libye en augmentation de 21%.",http://www.bnacapitaux.com.tn/publications/news/761001_15072020-1.pdf
377,15/07/2020 , [SFBT],Augmentation de capital annoncée,"Cette augmentation donnera lieu à l’émission de 49 500 000 d’actions nouvelles gratuites de nominal 1D chacune à attribuer aux anciens actionnaires et aux cessionnaires de droits d’attribution en bourse à raison d'une (1) action nouvelle gratuite pour quatre (4) actions anciennes, avec entrée en jouissance au 1er janvier 2019. Le capital sera ainsi porté de 198 000 000D à 247 500 000D.",http://www.bnacapitaux.com.tn/publications/news/110025_15072020-1.pdf
378,13/07/2020 , [SAH],Information post AGO & AGE du 26/06/2020,,http://www.bnacapitaux.com.tn/publications/news/761001_13072020-1.pdf
379,13/07/2020 , [SFBT],Information post AGO&AGE du 06/07/2020,,http://www.bnacapitaux.com.tn/publications/news/110025_13072020-1.pdf
380,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
381,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
382,13/07/2020 , [Participation Etrangere],Situation de la semaine du 03 au 10 juillet 2020,"Un flux vendeur des titres UADH de 615 386 titres ramenant la participation des investisseurs étrangers dans le capital de la société en date du 10 juillet 2020 à 3,96% contre 5,62% la semaine d'avant.",http://www.bnacapitaux.com.tn/publications/news/other_13072020-1.pdf
383,13/07/2020 , [EURO-CYCLES],Indicateurs d'activité arrêtés au 30 juin 2020,"Le chiffre d'affaires de la société au 30 juin 2020 à 45,175MD a enregistré une performance de 12% par rapport au premier semestre 2019 en ligne avec l'augmentation de la production de 11% à 193 724 vélos.",http://www.bnacapitaux.com.tn/publications/news/757001_13072020-1.pdf
384,13/07/2020 , [CIL],Information post AGO du 10/07/2020,"L’Assemblée Générale Ordinaire décide de reclasser au compte report à nouveau les réserves pour réinvestissement résultant des exercices antérieurs à 2017 pour un montant de 9.154.503D, devenues libres au cours de cette année, dont un montant de 6.582.510D distribuable en franchise de retenue à la source. Cette résolution est adoptée à l’unanimité",http://www.bnacapitaux.com.tn/publications/news/420085_13072020-1.pdf
385,13/07/2020 , [ENNAKL AUTOMOBILES],Nomination de MrAbdellatif HAMAM président du conseil d'administration pour un mandat de 3 ans,"La société ENNAKL AUTOMOBILES informe ses actionnaires que son conseil d'administration, réuni le 24 juin 2020, a nommé Mr.Abdellatif HAMAM président du conseil d'administration pour un mandat de 3 ans et a décidé de confirmer Mr.Ibrahim DEBACHE en qualité de Directeur Général de la société .",http://www.bnacapitaux.com.tn/publications/news/741001_13072020-1.pdf
386,10/07/2020 , [ADWYA],Information post AGO du 25/06/2020,,http://www.bnacapitaux.com.tn/publications/news/725001_10072020-1.pdf
387,09/07/2020 , [NEW BODY LINE],Indicateurs d'activité arrêtés au 30 juin 2020,"Le chiffre d'affaires de la société a connu courant le 2ème trimestre 2020, une baisse de (-41,84%) par rapport à la même période de l'année précédente, passant de 3,198MD au 30/06/2019 à 1,860MD au 30/06/2020.Cette diminution provient essentiellement de l’arrêt de l’activité commerciale de la société à partir du mois février 2020 suite à la pandémie du Covid-19 en Europe qui a engendré un arrêt total des ventes dans le secteur textile en Europe durant 4 mois.",http://www.bnacapitaux.com.tn/publications/news/754001_09072020-1.pdf
388,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
389,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
390,09/07/2020 , [TUNINVEST-SICAR],"AGO pour le Vendredi 24 Juillet 2020 à 10H00, à l’Immeuble Tunisie Leasing Av. Hédi Karray Centre Urbain Nord 1082 Tunis Mahrajène","Proposition de distribution d'un dividende de 0,500D par action (même montant que l'année dernière).",http://www.bnacapitaux.com.tn/publications/news/410020_09072020-1.pdf
391,09/07/2020 , [BH],Déclaration des opérations significatives,"Mr.AHMED TRABELSI a renforcé sa position dans le capital de la BH par l'acquisition de 5 000 titres en bourse du 03/07/2020 pour un montant de 40 000,000D.",http://www.bnacapitaux.com.tn/publications/news/190060_09072020-1.pdf
392,09/07/2020 , [STAR],Information post AGO du 30/06/2020,,http://www.bnacapitaux.com.tn/publications/news/606001_09072020-1.pdf
393,08/07/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 08/07/2020,"La Bourse de Tunis a clôturé sur une note positive de 0,5% à 6 605,4 points.Sa performance annuelle est de -7,3%. Le volume des échanges s'est élevé à 4,003MD.",http://www.bnacapitaux.com.tn/publications/news/other_08072020-1.pdf
394,07/07/2020 , [SIAME],Obtention de 3 certifications internationales capitales,"La Société Industrielle d’Appareillage et de Matériels Electriques SIAME, informe ses actionnaires et le public, que sa nouvelle plateforme de comptage intelligent Monophasé ME100, développé intégralement par des compétences 100% Tunisiennes, vient de réussir avec une grande fierté, trois certifications internationales capitales, pour ainsi boucler l’ensemble des certifications requises en matière de comptage d’énergie.",http://www.bnacapitaux.com.tn/publications/news/659001_07072020-1.pdf
395,07/07/2020 , [ASSAD],Information post AGO du 24/06/2020,,http://www.bnacapitaux.com.tn/publications/news/714001_07072020-1.pdf
396,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
397,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
398,07/07/2020 , [ATL],Cotation en Bourse des actions nouvelles souscrites issues de l'augmentation de capital à partir du 08 juillet 2020,"Suite à la décision prise par l’Assemblée Générale Ordinaire des actionnaires d’ARAB TUNISIAN LEASE, tenue le 1er juillet 2020, de ne pas distribuer des dividendes, les 7 500 000 actions nouvelles souscrites, issues de l’augmentation de capital décidée par l’Assemblée Générale Extraordinaire du 25 janvier 2019, seront assimilées aux 25 000 000 actions anciennes et négociées sur la même ligne de cotation, à partir du 08 juillet 2020. A partir du 08 juillet 2020, les actions nouvelles souscrites seront assimilées aux actions anciennes.",
399,07/07/2020 , [HANNIBAL LEASE],Clôture des souscriptions à l’Emprunt Obligataire « HL subordonné 2020-1 »,"Les souscriptions à l’emprunt obligataire « HL 2020-1 » de 10 000 000 de dinars susceptible d’être porté à un maximum de 15 000 000 de dinars, émis sans recours à l’Appel Public à l’Epargne (objet de la notice publiée au Bulletin Officiel du CMF n° 6130 du 22 Juin 2020), ouvertes du 22 Juin 2020 au 28 Juillet 2020 inclus, ont été clôturées le 2 juillet 2020, pour un montant de 15 millions de dinars.",http://www.bnacapitaux.com.tn/publications/news/731013_07072020-1.pdf
400,07/07/2020 , [SOTIPAPIER],Information post AGO du 30/06/2020,,http://www.bnacapitaux.com.tn/publications/news/763001_07072020-1.pdf
401,07/07/2020 , [STIP],Etats financiers consolidés arrêtés au 31 décembre 2019,"Le résultat net (Part du groupe) s'est élevé à -5,340MD au 31/12/2019 contre -24,860MD en 2018.",http://www.bnacapitaux.com.tn/publications/news/503001_07072020-1.pdf
402,07/07/2020 , [TPR],Etats financiers annuels individuels au 31/12/2019,"Un résultat net de l'année 2019 en hausse de 12,8% à 20,843MD contre 18,484MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/727001_07072020-1.pdf
403,07/07/2020 , [HANNIBAL LEASE],Cotation en Bourse suite à l’augmentation de capital de la société,"A partir du 09 juillet 2020, les actions anciennes de la société HANNIBAL LEASE seront négociables en Bourse, droits d’attribution détachés.",http://www.bnacapitaux.com.tn/publications/news/731013_07072020-1.pdf
404,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
405,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
406,06/07/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 06/07/2020,"La Bourse de Tunis a clôturé sur une note positive de 0,1% à 6 582,4 points.Sa performance annuelle est de -7,6%. Le volume des échanges s'est élevé à 4,282MD.",http://www.bnacapitaux.com.tn/publications/news/other_0607202017224.pdf
407,06/07/2020 , [WIFACK INT BANK],Information post AGO du 30/06/2020,,http://www.bnacapitaux.com.tn/publications/news/720001_06072020-1.pdf
408,06/07/2020 , [ATL],Information post AGO & AGE du 01/07/2020,,http://www.bnacapitaux.com.tn/publications/news/470010_06072020-1.pdf
409,06/07/2020 , [ATB],Information post AGO du 23/06/2020,"L'assemblée Générale Ordinaire a décidé d’affecter le bénéfice réalisé de 6 300 143,851D en réserve pour réinvestissement exonéré.",http://www.bnacapitaux.com.tn/publications/news/360035_06072020-1.pdf
410,06/07/2020 , [ASTREE],Information post AGO du 30/06/2020,L'AGO a adopté à l'unanimité la distribution d'un dividende de 6D par action et elle a donné pouvoir au Conseil d’Administration pour fixer la date de mise en paiement.,http://www.bnacapitaux.com.tn/publications/news/300045_06072020-1.pdf
411,06/07/2020 , [SFBT],"Distribution d'un dividende de 0,650DT au titre de l'exercice 2019, à partir du 23/07/2020 et attribution gratuite à raison de 1 pour 4","L'AGE de la SFBT qui s'est tenue le 06/07/2020 a décidé une augmentation du capital de la société par incorporation de réserves d'un montant de 49,5MD, soit à raison d'une action nouvelle pour 4 anciennes. Le détachement du coupon pour cette augmentation se fera à partir du 20/07/2020........",
412,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
413,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
414,06/07/2020 , [Physionomie Hebdomadaire],Veuillez télécharger notre physionomie de la semaine du 29 juin au 03 juillet 2020,"Une tendance baissière cette semaine en clôturant avec une perte de 0,5% pour le Tunindex et 0,98% pour le Tunindex 20. Le volume des échanges s’est élevé à 21,3MD. L’ensemble des indices sectoriels ont affiché des performances positives durant cette semaine dont le plus performant est celui des produits ménagers et de soins personnel de 3,2% à 2 139,4 points.Cinq indices ont perdu du terrain dont le plus perdant est celui des matériaux de base de 3,3% à 2 656,4 points..........",http://www.bnacapitaux.com.tn/publications/news/other_0607202017214.pdf
415,06/07/2020 , [Participation Etrangere],Situation de la semaine du 26 juin au 03 juillet 2020,"Un flux vendeur de 2000 titres Carthage Cement ramenant les titres détenus par les investisseurs étrangers dans le capital de la société à 4 404 816 titres soit un taux de participation de 1,28%.",http://www.bnacapitaux.com.tn/publications/news/other_0607202017212.pdf
416,06/07/2020 , [ATELIER MEUBLE INT],Information post AGO&AGE du 29/06/2020,"L'AGO a décidé la distribution d'un dividende de 0,150DT par action au titre de l'exercice 2019 à partir du 31 juillet 2020.L'AGE a décidé à l'unanimité des actionnaires présents une augmentation de capital par incorporation de réserves de 926 939DT à raison d'une action gratuite pour 5 actions anciennes.",http://www.bnacapitaux.com.tn/publications/news/774001_06072020-1.pdf
417,03/07/2020 , [TELNET HOLDING],Information post AGO du 29/06/2020,,http://www.bnacapitaux.com.tn/publications/news/744001_03072020-1.pdf
418,03/07/2020 , [BH],Les résolutions adoptées par l’Assemblée Générale Ordinaire - tenue le 30/06/2020.,,http://www.bnacapitaux.com.tn/publications/news/190060_03072020-1.pdf
419,03/07/2020 , [ELBENE INDUSTRIE],"A partir du lundi 06 juillet 2020, les titres de la société « ELBENE INDUSTRIE » seront négociés à la criée.","La Bourse informe qu’à partir du lundi 06 juillet 2020, les titres de la société « ELBENE INDUSTRIE » seront négociés à la criée, selon les dispositions de l’article 76 nouveau du Règlement Général de la Bourse.",
420,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
